ID Group,Group,ID Subgroup,Subgroup,ID Occupation,Occupation,ID Year,Year,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,ACS Occupation yg RCA,Geography,ID Geography,Slug Geography,Median Earnings,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2018,"2018",58933,2233.128970749339,0.8376408341484556,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",81211,3371,56446,4.405980937533218,78867,2.972092256583869,1.6261667904694312
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2018,"2018",85413,2235.2601638288106,0.7247464556525187,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",48956,1782,64505,32.41299124098907,51268,-4.509635640165405,2.3568422458446974
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2018,"2018",190810,3840.3657377911286,0.9128330707621517,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",31710,796,187710,1.6514836716211174,30762,3.081724205188219,5.26511267523242
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2018,"2018",127423,3091.6730098766916,0.9075005642581583,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",40232,1079,127209,0.16822709085049015,38050,5.734559789750328,3.516044507185895
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2018,"2018",94326,2651.991704361083,0.9225455436153844,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",38100,1605,110224,-14.423356074902019,36181,5.303888781404605,2.6027829684187056
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2018,"2018",37977,1616.3168006303715,0.8939492061996638,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",61158,4782,37001,2.6377665468500853,58570,4.418644357179444,1.0479177405130844
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2018,"2018",26066,1238.7897319561541,0.7430628840813481,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",112566,4646,26039,0.10369061791927493,110734,1.6544150847978039,0.7192517530140363
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2018,"2018",406124,4864.711810580355,1.0768885984162748,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",68960,1555,396247,2.4926371682309267,66989,2.9422741047037575,11.206376081526603
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2018,"2018",432681,4906.3241841525305,1.0235038601455708,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",69390,661,471298,-8.193754270122088,63518,9.244623571271136,11.939176235167123
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2018,"2018",5839,601.568782434727,0.23031947715757767,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",42498,5287,5922,-1.4015535292131038,37266,14.039607148607312,0.16111835286768042
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2018,"2018",218372,3982.350687722014,1.1858434279666086,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",61868,2814,209645,4.162751317703737,56117,10.248231373737013,6.025644280257083
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2018,"2018",117898,2577.49839961153,1.0518544180453515,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",73451,3422,113802,3.5992337568759774,72996,0.6233218258534714,3.253216572425721
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2018,"2018",179255,3349.57086803668,0.8525026426130772,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",59469,1263,176641,1.479837636788741,57959,2.605289946341379,4.94626996802467
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2018,"2018",134230,2789.926522329934,0.9916409631870438,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",70876,3351,128508,4.4526410807109285,67765,4.590865491035196,3.7038733525310397
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2017,"2017",397480,4845.761550055883,1.1029055393297946,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",148482,1850,377966,5.162898250107153,145820,1.8255383349334797,11.288998707735129
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2017,"2017",213676,3588.252220789391,1.2467854505251679,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",124905,2607,205722,3.866382788423212,120631,3.5430362013081216,6.068703048893054
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2017,"2017",138406,2541.3620363891487,1.3648950627931709,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",156825,2805,130240,6.269963144963145,152597,2.7706966716252612,3.930927732572175
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2017,"2017",69279,1852.093410171312,1.070259380793645,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",154390,6768,67537,2.5793268874838975,146302,5.528290795751254,1.967622374643207
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2017,"2017",17673,1080.6784905789511,0.5720423261730797,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",108165,8878,16832,4.99643536121673,108011,0.14257807075205303,0.5019383973075447
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2017,"2017",44443,1438.8363353766126,0.7390528944501991,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",82726,3202,42515,4.534870045866165,82009,0.8742942847736224,1.2622445646771467
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2017,"2017",39142,1504.4949318625172,0.9808853540960298,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",185497,7110,39174,-0.08168683310358912,182594,1.5898660416004906,1.1116886067680598
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2017,"2017",207461,3548.2616870800266,0.975130401050282,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",96297,1254,201159,3.132845162284561,94508,1.892961442417573,5.8921881878470295
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2017,"2017",61377,1750.4345174841587,0.8817254311112166,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",78349,3345,59995,2.3035252937744812,75919,3.2007797784480827,1.7431943083542794
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2017,"2017",118248,2828.994521026861,0.8409809415119288,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",167861,3180,112908,4.729514294824105,164506,2.0394392909681107,3.3584117922719723
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2017,"2017",56446,1888.5086708829272,0.8475770648482097,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",78867,2148,52663,7.183411503332511,77615,1.6130902531727116,1.6031468779732743
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2017,"2017",64505,1841.4521443686772,0.7665737910769366,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",51268,2719,64516,-0.017050034100068202,49660,3.2380185259766407,1.8320339681051987
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2017,"2017",187710,3725.2416029030924,0.9196153751387018,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",30762,918,184469,1.7569347695276714,29768,3.3391561408223596,5.331231627827717
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2017,"2017",127209,3204.262785727787,0.9255042431838756,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",38050,1002,127627,-0.32751690473019035,36180,5.168601437258154,3.6129169684318154
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2017,"2017",110224,2781.0400932025414,0.8405669814737345,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",36181,1374,106516,3.4811671485973936,34575,4.644974692697035,3.130518752041352
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2017,"2017",37001,1595.5353333599355,0.8871606161612497,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",58570,5205,35899,3.0697233906236945,54809,6.8620117134047325,1.0508811542339425
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2017,"2017",26039,1291.5204218284744,0.7614794233533179,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",110734,6020,25710,1.279657720731233,105303,5.157497887049751,0.7395447251452023
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2017,"2017",396247,4768.042889907766,1.0670936997021143,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",66989,1322,388020,2.120251533426112,66033,1.447760968000848,11.25397974978344
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2017,"2017",471298,4871.121123519718,1.0307144599415639,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",63518,645,463398,1.7047980353821122,62300,1.955056179775281,13.385535153864724
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2017,"2017",5922,583.4835044797753,0.23795253680402584,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",37266,4232,6201,-4.499274310595065,38738,-3.7998864164386394,0.1681932433008137
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2017,"2017",209645,3822.0991614556524,1.1821207954407476,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",56117,2623,198379,5.679028526204891,54202,3.533079960149072,5.954216901688465
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2017,"2017",113802,2613.8754752283057,1.0309051698293472,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",72996,4519,113308,0.4359798072510326,72087,1.260976320279662,3.2321390533804797
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2017,"2017",176641,3518.7413943056395,0.8544130167949019,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",57959,1052,175916,0.4121285158825803,56585,2.4282053547760007,5.016856246183559
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2017,"2017",128508,2820.226409350852,0.9926844289412166,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",67765,3204,124804,2.9678535944360758,66898,1.296002870040958,3.649810420483108
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2016,"2016",377966,4099.003049523139,1.1022996567893042,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",145820,2753,359035,5.272744997005862,143886,1.344119650278693,11.062243595540872
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2016,"2016",205722,3725.738181890939,1.2484558321168175,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",120631,1892,200612,2.547205551013897,119126,1.2633681983781877,6.021035958159885
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2016,"2016",130240,2571.059120284868,1.3658228709847104,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",152597,2413,122938,5.939579300135027,149364,2.164510859377092,3.8118418214422545
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2016,"2016",67537,1868.3174248504988,1.0804580158662842,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",146302,5277,69884,-3.3584225287619485,149866,-2.3781244578490117,1.9766612491918423
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2016,"2016",16832,901.7871145675126,0.562690507738563,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",108011,6113,16554,1.6793524223752565,106943,0.9986628390825019,0.4926360683239867
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2016,"2016",42515,1514.0954395281692,0.7367419871213885,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",82009,2614,42503,0.028233301178740327,81435,0.704856634125376,1.2443216756650601
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2016,"2016",39174,1401.8091881565051,1.0026525866871905,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",182594,7677,37920,3.306962025316456,176337,3.5483194111275567,1.1465378648124913
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2016,"2016",201159,3416.1744686125153,0.9725906873947892,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",94508,1102,198715,1.229902121128249,93699,0.8634030245787041,5.887486862404042
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2016,"2016",59995,1567.808980711617,0.898365444699387,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",75919,3384,56759,5.701298472488944,75944,-0.032918992942167914,1.7559232960490483
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2016,"2016",112908,2242.069802660033,0.8365577333742606,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",164506,3744,107934,4.608371782756128,163473,0.6319086332299524,3.3045718394917234
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2016,"2016",52663,1842.5254408012931,0.8336352536649304,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",77615,2229,50336,4.62293388429752,76906,0.9219046628351494,1.5413315866294028
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2016,"2016",64516,2057.196393152584,0.7730924639878015,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",49660,1709,62219,3.691798325270416,48388,2.6287509299826404,1.8882431430602615
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2016,"2016",184469,3321.3745648451036,0.9300234702841464,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",29768,840,178371,3.4187171681495307,29705,0.21208550749032148,5.399006825549994
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2016,"2016",127627,2911.853189980566,0.9464697974337982,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",36180,726,125692,1.5394774528211819,35191,2.8103776533772837,3.735364988829934
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2016,"2016",106516,2265.866942254112,0.8394922816515368,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",34575,1937,102574,3.843079142862714,33459,3.3354254460683226,3.1174918876899813
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2016,"2016",35899,1314.927374420352,0.8748374482671529,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",54809,3217,36154,-0.7053161475908614,57629,-4.893369657637648,1.0506857305586264
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2016,"2016",25710,1272.8904116223046,0.7713360130704504,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",105303,4836,24671,4.211422317700944,102694,2.5405573840730713,0.7524758386769069
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2016,"2016",388020,4135.546517692674,1.0628501458985797,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",66033,1636,381013,1.8390448619863367,64444,2.465706660045931,11.356502330743423
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2016,"2016",463398,4896.46249857997,1.0310247137700161,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",62300,594,459462,0.8566540867362262,62213,0.1398421551765708,13.562652613426732
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2016,"2016",6201,714.7733906630829,0.2540759405457478,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",38738,4424,6352,-2.3772040302267,36776,5.335001087665869,0.18148979679640218
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2016,"2016",198379,4161.911700168565,1.1605517072773928,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",54202,2833,190663,4.046930972448771,51183,5.898442842349999,5.806122302640455
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2016,"2016",113308,2314.543799542363,1.0420489087009137,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",72087,3893,111068,2.0167825116145064,77048,-6.438843318450836,3.3162789703929585
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2016,"2016",175916,3378.037447986626,0.8688214644150225,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",56585,1096,178029,-1.1868852827348353,55303,2.3181382565141133,5.148679099054327
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2016,"2016",124804,2493.1307627158267,1.0024531369526077,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",66898,3442,119403,4.5233369345828836,64991,2.934252434952532,3.652741912494465
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2015,"2015",359035,4079.512348308312,1.091777411125781,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",143886,3139,346592,3.5901001754223985,140900,2.119233498935415,10.787802378313282
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2015,"2015",200612,3577.0392785095332,1.2558440959694692,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",119126,1842,193988,3.414644204796173,118761,0.307339951667635,6.027720447082274
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2015,"2015",122938,2871.4909019532,1.3627171586841131,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",149364,2776,116888,5.175894873725276,148060,0.880724030798325,3.6938762203826325
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2015,"2015",69884,2240.462675431126,1.150151833436662,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",149866,4308,67767,3.123939380524444,148271,1.0757329484524958,2.099780749525939
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2015,"2015",16554,978.7507343547692,0.5665099138872757,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",106943,9836,16034,3.243108394661345,115976,-7.788680416637924,0.4973924006589833
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2015,"2015",42503,1548.1643969553106,0.7611058949201118,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",81435,2459,40714,4.394065923269637,81135,0.36975411351451287,1.2770731669209117
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2015,"2015",37920,1376.9429908315014,0.9883121071502555,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",176337,11931,37807,0.2988864495992805,169206,4.214389560653878,1.1393693266273197
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2015,"2015",198715,3118.242614037593,0.9823610873150842,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",93699,1169,195779,1.4996501156916726,95085,-1.4576431613819214,5.970721934091451
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2015,"2015",56759,1644.658323178404,0.8845311049986292,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",75944,3898,55559,2.1598660883025254,73472,3.3645470383275264,1.7054183441466253
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2015,"2015",107934,2489.604386242923,0.828637893599594,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",163473,2887,103494,4.2901037741318335,164506,-0.6279406222265449,3.2430561418827297
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2015,"2015",50336,1702.0047003460359,0.8327743301470859,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",76906,2532,47460,6.059839865149599,76118,1.0352347670721775,1.5124286504512858
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2015,"2015",62219,1983.4696871895976,0.7526085869936858,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",48388,2305,61685,0.865688579071087,49950,-3.1271271271271273,1.8694731047844197
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2015,"2015",178371,3851.197216451009,0.9252930562762791,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",29705,945,172496,3.405876078285873,29433,0.9241327761356302,5.359452694088651
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2015,"2015",125692,2968.8415249049585,0.9493999703219527,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",35191,867,123628,1.669524703141683,34397,2.3083408436782276,3.776624720528509
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2015,"2015",102574,2276.0731534816714,0.8366076011409621,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",33459,2031,99632,2.9528665488999515,32889,1.733102253032929,3.0820060471906823
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2015,"2015",36154,1616.2079074178546,0.8883570970991215,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",57629,4323,35417,2.080921591326199,58845,-2.0664457473022346,1.0863069260254248
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2015,"2015",24671,1242.1465291985485,0.7526911203560867,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",102694,7034,24503,0.68563033097988,99571,3.1364553936387103,0.7412811354752796
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2015,"2015",381013,4471.272413977927,1.0626465210173366,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",64444,1737,369552,3.1013226825994717,65028,-0.8980746755243895,11.448167859869592
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2015,"2015",459462,5529.410547246424,1.0373260878616464,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",62213,601,453208,1.3799403364459586,62384,-0.2741087458322647,13.805298247648773
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2015,"2015",6352,723.920575753998,0.26212875351814785,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",36776,2900,6226,2.0237712817218116,35075,4.849607982893799,0.19085638087385903
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2015,"2015",190663,3643.823541281877,1.146363188242426,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",51183,2808,186422,2.2749460900537493,50044,2.275997122532172,5.72878623213989
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2015,"2015",111068,2466.946695816511,1.0362341123786056,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",77048,6897,111414,-0.3105534313461504,78194,-1.4655855948026704,3.3372223726224455
